X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,country,X16,X17,X18,X19,y
3.2918767454108835,-1.736182301003615,-2.2737944737557427,6.538741945659213,6.122393929325481,3.195863941060736,7.3477777484736775,1.554588012886878,2.2211289272852843,3.632268323151336,8.959985230950801,0.14698311028661262,8.180957861045197,0.30410802617156657,Estonia,8.796882675129272,-0.36459633007056125,1.692331524609663,-6.112841574652093,-9.778019209322684
2.564034279305151,1.958933978441002,-2.5223222144582276,6.8876829262212516,5.768092664774225,1.4869037593344518,-3.1540988134725647,3.1761021570201904,1.752757568617588,0.9956293482217625,1.849567082714659,-1.1248749940846412,8.904537033266074,-0.7910012838188272,Estonia,6.868311156846238,10.208388992053397,5.920193186537217,-4.536571851900412,-20.260374425930976
2.0439109982608965,0.5461518167925757,-3.3318382253699532,6.833311057127964,6.934972240025741,1.179525066234058,-2.36991441518123,8.028090468143764,4.302073905907124,4.706500510152288,1.6682690333620416,-2.826144927088211,11.594898651842898,-0.2939982567890327,Estonia,11.2101563020184,4.837978609028727,2.576851098343481,-7.344961030773201,-1.625448287320348
0.7862434671556457,0.5652524118757317,-3.521713716943065,8.852437196679396,7.521416610254631,2.1264798845740973,-2.9473710116507017,5.898880466129521,3.123583986836705,4.749967878282313,0.08489107445918265,-1.1773807501000197,3.36175463977776,-0.42803207477651617,Estonia,8.468386964873009,8.804059011466185,4.139029401203104,-6.801633672595902,2.040529665146326
5.245196227105504,1.7277998192279567,-2.4865878590929476,4.7427184699939104,5.703046778430722,1.6885675583355364,6.417507483774741,3.329760365846618,4.7785755495579965,2.5480525703985477,1.3085059468905966,-1.2102787906845114,3.6598066933107267,3.9339121832249133,Latvia,3.2019316419288284,5.920618345735874,4.988124712470745,-5.2611661813027055,-9.405876046718737
6.769342965750056,16.46125611845588,-5.9897332046788785,1.9679232625988794,9.49934681619129,6.469839452917604,-1.5012689682846085,9.76639725588103,-2.738259790815146,4.678380528049678,-1.1693878950415024,-2.103549268340738,9.148782497918718,2.6226282784852746,Estonia,10.884420780856463,8.942915568802379,4.62331900228707,-8.250013777745846,-8.303765041965352
8.692775516128263,2.4492922319476307,-0.47749467968279535,7.101648612711456,8.405079084886417,6.767509787463774,2.5604684762061942,3.708793833239076,3.7281674396789035,3.9866441176974488,1.5210014133813075,-0.8963718091234926,6.769694011871817,7.26853306818821,Estonia,6.625114684889896,10.893470259202875,5.030899599743844,-6.515374223368343,6.566359394369797
5.223988815920945,-1.6997516215022932,-2.4916363637003407,6.3343500817981235,8.746058433522924,3.4313029615582886,7.010223283961774,2.425291610316401,6.54735405413402,1.5729117497335658,3.5769634343472676,-4.602514841577253,8.020853576726687,0.49773707643757414,Lithuania,6.146527039913982,0.08496261451300924,2.2381573092364415,-3.6930443139827522,7.7394168759557225
1.2114091517997234,-0.4548499431315546,-5.721063009382197,6.964772593257304,7.701114238418554,11.699019814732617,-4.0989069881772675,10.479645875141015,0.6667904608639472,2.73594182811276,12.85715526035366,2.1073118480193127,3.6736203442060917,1.288291876546431,Estonia,8.54082203961547,0.5041107376160915,2.913736273144149,-8.149297630352851,10.399496047663417
5.9354583816853115,7.204100553777685,-2.3951026738817696,4.416956264479344,6.706942860242486,2.639621777980624,-0.5873773803257964,0.5953536594102404,-0.7712758995823314,4.860820475547942,3.6827635236082603,-1.0114930958366397,6.795570971934527,17.816637190559554,Estonia,5.107556572212349,7.420708666797795,3.5444867391466497,-4.280700028450684,-20.94675361196345
2.5391613280178786,2.882591135399606,-3.9353176581257987,7.881647116550666,6.808960104482262,2.6039239617939485,2.258273241330986,8.127694824087362,2.2349942498298496,2.6469849822486218,1.2498107373661844,-2.1901614462654506,5.27498240961105,-0.0029223061538102835,Estonia,6.798861872659572,8.55864138578571,4.7715967620065065,-7.087104940924443,-1.2677013411530293
3.4256622092930535,1.7429644222563392,-0.14370604205187665,7.3430933981954425,5.2349797459354335,2.021706356240205,-3.186087478933438,1.897205353178757,3.4052620847086783,2.2221888678580246,0.4570492621187414,-0.7331611151841319,4.6042375172122085,0.18954388123679844,Lithuania,7.340114577603252,7.667924035637266,3.192078575586915,-5.505011968669565,-16.121406141529114
6.127982585008492,2.3348803308030948,-2.6222650980364164,7.726419224068159,7.0692150301439485,7.213352375313036,4.9550544602521756,3.2550656321884137,2.219634984890292,5.936451614650295,7.167549100364205,-0.14570908017989706,5.610443402244138,1.097551834167636,Estonia,9.682628127453741,8.845352511470326,3.4492340396168073,-6.4007360672964255,-2.1320349212603094
2.810186675399722,-1.9873766970603481,-2.406127441730836,6.151186528493298,7.482969328394982,3.915948187097249,6.873680550762527,4.277160084196763,5.230200616792629,0.45220394382451756,8.049386674777047,-0.20309917791070767,6.893751892970813,-0.42730423111352633,Latvia,5.702457873994123,2.2285667916974448,3.598565745526856,-4.4602922564796526,3.597872056000739
3.900121539025634,2.893969445769606,-3.031717680465161,6.952893881805405,7.827705220084665,2.228745610053619,5.2495644624527715,5.350584228865139,2.2728634031198802,4.158503468401527,2.5233002134636204,-3.5302663531650955,3.0736207074555457,1.0695689172402219,Latvia,7.860082624476995,3.109346491467506,2.460928098829366,-6.312861045844599,9.122179233853139
3.3731019654175824,0.12867605901962298,-4.159790894100033,8.913090011372985,6.059372501129765,3.7419875249632266,-1.8534770604118285,9.184858497217151,4.474027400106685,5.024032837314073,4.353807805851762,-2.0360243298371015,9.4985680058672,1.7361392853183757,Estonia,10.411197795492711,11.074323831590242,4.322256810646308,-7.3332306803235126,-3.7138259889720304
3.7387950807182744,2.7312347734663502,-3.593824386598712,8.14765132504221,7.002211908844258,7.02929706896762,-2.664255090428198,4.35444865500762,2.5831375645653103,2.0538371682901846,15.931046973536057,3.3062567018694122,7.333380649983702,13.067732030044164,Estonia,3.1319889057999175,2.5422002395775283,3.2699140944948977,-5.131815338589096,-13.689948981098889
2.819825512658324,0.8101234692426743,-5.733787708091539,7.77350280699965,8.3270303561705,2.9338327411140335,1.4061164290980472,10.679184694626032,1.3837400814399592,3.28989051086434,4.862070063222347,-2.2566344228533817,6.098455569041475,2.708504751884521,Estonia,6.043648406358567,1.832662512600448,3.76021610996537,-6.324456343134872,10.28640281398066
3.4313465471868048,-1.0560340667474128,-4.782664504494371,5.076368784647535,7.34626406754856,1.8799260714886068,2.5823065599081074,8.22817549913801,5.7413934545469365,4.289728844472745,1.4285792425413921,-1.6210577502416377,3.232395491921955,4.494427535769756,Estonia,5.957124066212027,2.03618604220939,2.912269778837854,-6.994046638830792,13.976711119844582
5.776381966431906,9.66043944871097,-4.385627080393954,4.88029757691285,6.565369278938526,1.4677539830033297,6.475150351760584,6.324691212531393,2.9037585047854093,8.005086580435774,-0.30684539990494764,-3.28486982979452,1.4369361756661483,-0.709240972557504,Latvia,8.08644564786108,10.455706297405742,4.668934634644955,-7.9590396635864,-4.588609518011823
7.411361203219942,-1.5969033984644594,-3.85534236178484,8.294520494289172,12.711607083336313,17.288550069615965,6.178673647503305,10.622675564710963,4.5745326466297715,5.731991851781936,7.035079197434385,-1.4098914349336076,2.196353006554672,7.8555608865908155,Latvia,7.147884006671017,2.776664953779819,2.453213326999941,-7.896998068760203,38.445937790664196
1.7124961353459587,3.3522584319354354,-0.27949234067273776,5.600137405292106,7.723406259322596,1.654596974411537,-1.9804215441474788,1.0703304459427838,0.7713892809521004,1.991143053849917,2.601227511452467,-1.2991148761261508,9.155052125831567,0.6155646259035151,Latvia,10.333562763408914,5.939481164247534,2.429727144737826,-6.125864642615853,-16.806314858002033
1.9514390373971398,-0.8719156487998643,-5.5597708015271134,8.331306268421477,8.471919187616075,4.033308603921646,0.1924511241392609,7.1246660351225755,5.357575373122043,3.149414790604183,4.59266110603596,-1.233344216426298,5.424275469299357,-1.1263091499295776,Latvia,5.1658977368160475,4.38509919931836,3.5639637480829465,-6.046014546457766,11.334699091119813
5.4830957299657035,1.559225237540092,-4.839150593705276,8.892680571898545,5.409313158913575,4.219619031377531,0.7023679868451704,7.033520579311519,0.5989578984788895,4.141894278487382,7.006338706935338,0.6555664924717888,5.135982933512193,1.0871117041548954,Estonia,8.574976772348608,5.350427480931932,3.9189918701476927,-6.63070061657694,4.232938325017073
4.291845114194446,0.46982635761176283,-4.183340491855747,7.831767793097797,7.581178898361185,3.099594570735256,6.850368060841954,10.425207102796072,6.107665872513332,6.169446913610722,3.3178316541083444,-1.3850459431864164,5.677465521083847,1.5174727100272063,Lithuania,4.418336020118717,7.403782297304988,4.702700868138192,-6.820993370946854,19.692389823401008
7.263581944958353,-0.5872355159872409,-6.335019182102227,6.181594296973493,8.5085710169613,4.3928155362981585,1.0191922220479324,10.030677009941499,4.4878095118068835,3.5659818588798546,2.4909285984916427,-2.23298891066779,11.403457191843389,8.076621935018135,Estonia,10.284171262175892,0.460793915706579,2.0715476312278276,-7.861806736984021,23.014640204152748
2.4386752032887884,0.21604515698204318,-2.5374701798299886,9.641199411910252,4.868503932363206,6.036925262905125,-3.1435828913882786,1.0778430290986813,0.9986352280061461,2.076709783401005,16.332481054481903,2.926387570939147,6.5604024490138375,12.189729681634626,Estonia,7.0664733248862515,1.9035445026704023,2.9242920646860577,-4.437723064255358,-19.962067448476372
2.2586888495199835,6.05812029023669,-2.6799511572751458,5.777393308563664,6.447057926334371,1.551488098558987,-3.6340429973612762,3.6328350279067076,0.6268649235821568,6.550023650202002,1.921061009331403,-1.2818436987520447,4.148689446363639,0.6764086233117166,Lithuania,7.361434878273891,4.85359049642304,2.4893650015098823,-5.19799271045054,-21.807995346638425
2.285261388955355,-0.04479586303897176,-4.665460827350955,7.60786866078642,7.134567641198481,4.0712855325800295,0.2081169493166079,10.605177600967945,4.1399507600534555,4.155153277912169,-1.6811939091212835,-2.41138288610645,5.745449241033709,6.1870489312704215,Estonia,5.792554368605094,7.36744203598043,4.2148011757178,-8.197069465310253,7.943587649140317
6.691369874280899,-0.9568779815394538,-4.142349622325577,6.147463561032771,9.257485876448948,9.853862896064216,7.540976404971087,7.6966354134562724,4.477875028770924,1.571043675945313,13.462154965111413,-1.159458050858705,2.9315443698538144,3.619535373634224,Latvia,6.298232998713589,3.8670894345298503,5.050337693368699,-6.801211163386851,24.255542035881927
0.053090673258082255,0.7598441109462332,-2.6182870995050327,4.668649280007302,5.043551989721196,0.7873475987096481,-1.7752624399459145,4.177590505520433,1.5815345668834286,4.157509284193088,0.31289052720916977,-2.445142902005706,4.485311150856451,4.097038504221076,Estonia,3.7370844328643806,6.018709163059669,4.096834609500148,-5.127329184572404,-25.90530164307671
2.5177399797371063,1.2909966586589525,-5.706248478927466,6.87982405672831,5.130836335503788,0.5872960868370916,-3.581974461122383,6.9376135756305395,4.7903989711027215,3.9932814047371634,-2.1329724028312116,-3.412621523192885,8.968456023786972,-0.8802844974709412,Lithuania,5.905634496234984,10.36562424742729,6.0786340255946145,-5.968064029831006,-0.24318370062275219
4.43042853850523,2.5267168465416776,-1.0547409849524414,5.922472957384337,5.679180132507518,0.7007956912378871,2.8763313053113477,-0.12150990325268057,4.873918311140962,6.311839030100175,-0.2733700091654734,-1.8801310859714422,5.859567166832964,5.3598818991458,Latvia,6.18238765633466,12.044330062053955,5.741078624850757,-5.646687559570253,-14.051674057749082
4.403446774805795,-0.41581633305862586,-3.2129932145669398,6.147388266279114,7.552454234436696,0.7057266510695415,6.777429121895702,7.099197537772575,4.14066462977458,2.9460246620522863,2.5889540577529866,-0.003408719548871307,3.9277897181091004,15.325119291054019,Estonia,1.8548677806867124,-1.8812292521311957,1.0821405608869081,-6.989363057383079,17.863217983365548
4.073002864993866,0.7330469247528868,-0.25091745686582867,9.460519133205908,7.86171870519575,9.818841347401241,8.25118242407292,2.797824246697252,2.7820626342768677,3.4295019889701863,5.765689961616664,2.249988647383475,1.4254388219744762,2.393194413639045,Lithuania,3.0856629731382244,7.132715369792763,4.378722952601332,-6.403376926007927,2.559536402470828
3.966748482918976,1.0954404154567134,-4.668880841043781,6.393242458111601,8.541936319084773,7.53297019028441,5.710393257098738,9.938234291520365,5.5591168187936715,3.9459971625318615,-0.45273397137706994,-1.1084605674335117,2.0535782756280536,1.3693573522885603,Latvia,7.807253544051693,5.7669310445625905,3.3620591861473885,-7.57984757531861,16.792433691122536
7.4179988944821185,2.5729992487221973,-5.054440257634552,5.087914594450057,8.195992208845398,5.975790097228678,2.982900534377483,4.968643138225899,2.8784773894830837,6.5765264044515215,-0.6761178719830225,-0.4305776583314085,5.473652278320941,7.393748522653752,Latvia,7.010218785732944,9.663218794443686,4.800387726808781,-5.709882831301162,12.892468027487137
7.9539742101833255,2.9208148230790307,-0.8014926340484145,6.037904383988651,7.52612852165253,3.3711561826599334,8.072285611902172,0.8671090869515133,4.895785140046533,5.707517851646719,5.659755247895063,-2.0212629822787798,3.6749508784293403,2.0013505081546596,Latvia,5.7952379831705105,-0.8671011028414328,2.2587205584651047,-5.084317091957057,3.3165154709875324
