X1,X2,X3,X4,X5,X6,color,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,income_class,X38,X39,X40,pet,X42,X43,X44,X45,X46,X47,X48,X49,city,X51,y
-30.983150791694232,6.4393845279767525,49.19229985696369,-43.095792775430645,7.522351630063891,17.617252303459065,red,4.966363091910017,-4.121563107385841,-5.954739736158537,22.863108617759377,-8.34013027699121,12.570013436540304,-10.00741898405186,13.624055848561252,26.68740296558855,9.82708520769464,14.41413067999768,18.290370275366982,7.747211689428586,30.800906931806246,12.441999231643688,10.543876707060994,19.289091700774257,-6.503317111093021,16.29531522036346,17.071393009074217,34.28089436757671,5.883911614130099,26.442137607950695,17.1929190856107,-0.16265790246789136,17.371074108064082,13.37316124923694,14.729355548539214,34.193273784529204,medium,-2.1162105709796752,27.28819769732265,19.408855242103574,hamster,1.811658735461183,41.519218082707035,2.8761393153531474,43.794796745070954,10.9907450494333,5.159001573310398,15.50345242571507,9.648385254830616,Rakvere,26.751441978375677,13.730699763549286
-6.498532794643822,-32.969221741542434,49.39817130600011,19.067974775424243,16.97688671112988,18.313698355088327,green,4.221054255874406,-1.8908666042938,-3.158602074043176,33.32104079228323,-0.5576512381474767,12.190701185462036,1.2903269639159949,8.572399432181173,-58.84883286040566,62.537432689575425,39.865009964417716,-5.532545281790288,6.614736446530151,30.35194889078718,17.633100933892706,15.180264122045983,16.209668513082168,-20.31784313300222,3.0864983775148103,19.510753264750065,32.53662219298413,7.753008758537014,28.682815100536722,27.383960039276307,-3.5454556680528624,25.3238840241899,14.499373473575762,16.971351061107015,28.688929648111603,low,13.62723956138128,36.62605882691185,35.012072805585525,cat,0.7967920836498106,45.59032267410588,18.047269722220804,50.368337983045684,17.0721188275625,8.086102631980607,13.234163240133961,-2.008436303232851,Narva,31.82695782723954,17.147600176851082
-62.06896921524543,-48.0020010759357,18.873188792236945,-1.9592979012394238,15.688681267263734,15.818569414258157,red,-19.37945648836931,-2.4038524504880217,-11.277374508412727,32.06708261076778,-5.4912797292173305,7.676122526530425,-21.694238888838804,2.7604798500282044,-46.77798008027184,34.105509123198665,31.93713726236543,-4.138857798342443,14.943567939443838,24.199050671775574,21.478629556528695,16.391394106734538,13.436949854465905,-23.78275026655037,24.59534006476195,17.403876155649442,36.09172314692725,8.33364738698481,26.399087453713417,16.55642519843362,-1.5052283296064108,22.409884948093826,11.329108296111533,10.827117794218925,24.62351646300172,high,16.51350013433563,44.06155077873226,26.63478844010712,turtle,5.2977799496319715,6.979950050969832,0.44104360358987815,41.20882497974783,7.325299045080043,7.948045305342076,8.706472818065944,4.546720017200016,Narva,43.68099720246661,13.724794977307498
5.7861965355614045,-35.35774866426957,17.478566165572783,54.697809324337555,14.349863291195504,16.886360386459188,green,51.586782925030136,-4.585846917576077,0.021373934166938113,28.363183413024625,-2.7604708981864796,8.928999852842312,-6.544305980645616,23.680368442827074,-48.96590570859295,27.088521662520535,34.91693396899587,-2.117568009375068,-32.14735585228322,29.119027395716753,10.997383502062585,8.54679328738577,19.689118929055695,-19.69940606131589,50.58768680302379,26.09369543336495,29.587259676154353,8.052961191190667,28.82115915432381,18.03246269450858,-4.41758655075184,19.271012946261596,8.827113814804653,22.480797184472333,19.892589906212464,high,17.755401623978486,44.024943547139685,-30.18413361437328,cat,3.7431480618951385,-22.506382187377504,4.739878308116709,51.19299067586148,16.208458627533318,14.787050265299996,12.964497499834092,9.313462860362073,Tartu,27.9844844820611,19.90500499387774
-20.250868578826445,-28.776311161680283,12.819505562693422,15.258083765908502,2.0697232818646785,18.89622914363121,green,2.149637034807765,-5.361286098383879,-5.775201630111036,23.754370807739377,-9.631948730935717,6.877489230883351,-5.537389289527188,9.461631394539404,35.138083534527375,20.696542791304378,38.658006774786365,27.177388282738292,-0.37573801396854734,30.51015901115265,20.003013295584473,20.656730047000618,16.97818994194695,-19.131969447520348,19.797635462569723,18.73481170839395,32.819815897283775,4.840600016653234,24.170176375047166,4.038626567572483,-4.6362505090895185,21.44073129672414,9.666154222374017,20.101042877874605,33.917866827039454,high,17.05017935281521,27.017460893940694,54.671229078415486,hamster,5.527295572489198,58.80974689700124,7.93639491259375,46.216729084979306,25.707818540916595,8.900555868541828,11.520815158989286,0.8733489106930064,Narva,20.246028769778867,14.543756836768942
4.128360440738958,-22.767657720496874,49.84768364639873,-28.154366668719884,13.763171025392403,17.34596167065065,red,69.69367813981779,-2.8786457547414344,0.2366812482274021,25.351715538720573,-13.267841306346874,21.930396730187187,-3.9705114823558896,17.36277301299142,-20.86895800545285,17.6690070164268,16.077423942412164,9.302826615802214,18.757550300188864,36.30233657519688,2.5112320144360947,12.405929281578391,12.939804333025771,-18.473620110112222,46.05908134370337,22.672449983633445,27.9243065629024,5.33117612289875,42.24228599853365,4.778505099036398,-2.5430645650058024,12.743817038312333,31.16333176808593,9.110238503328809,26.14758953065439,low,1.158194068090596,36.58181797263101,-64.55606317629257,dog,5.022641025457116,42.122270763599765,22.78799092759223,51.83723732724011,12.83729333673795,17.985498904162966,64.14117200443442,8.95072159182751,Narva,5.217878807266645,17.55951775758187
27.83139205405198,3.416099309959537,47.27708660285183,30.06712808209905,1.6982841215002566,17.894035862331314,green,44.08934701804878,-0.13596462853008062,2.1788924829151037,21.886687556556787,-11.31907953039037,18.02176303692435,2.6016669293583323,24.409926426187393,22.61924048157425,4.913986810625852,33.10309026073735,22.19462818668878,-1.4770382755482885,39.42200239862253,8.01944029778799,9.302177876780421,14.1202780911036,-12.141277305653976,48.55409864373469,19.912204720905567,26.385549248757705,5.833064783740114,28.381053186756,6.640505696178194,3.219016473974012,16.07086542154231,29.4328079234695,12.777036792639572,22.92421053302543,medium,14.815950463897332,43.62594448300228,25.151341749712568,turtle,-3.0349086949148303,-19.881738161531,12.143828475717193,50.233981021842304,28.93813446868718,9.597059257382856,43.047686866036834,9.317876475117531,Tartu,9.175241676799029,15.280500393129614
-9.875532323557735,-15.80971348121636,4.76111499212135,4.6811834921477695,1.3139904649257987,18.619470383378406,green,1.170864707341603,0.4637017618937853,-3.8327735073516234,25.207422639617818,-6.734565148044431,6.94596653365924,5.160274771997889,10.262311634719852,23.985973852297736,-2.829589727919527,34.79259314023725,23.04805152609492,-9.736445858029521,28.70139650441044,13.711060594495239,15.55859543104743,15.300283300157188,-15.929682349354993,-2.1333594515487304,15.9247056965269,33.582923196935255,6.14176541098124,19.649278416447636,5.010040473313412,-1.457094184377615,15.275048220420814,13.969091378670914,14.724452737013019,30.685250803240272,high,8.27648030251473,25.980143528734807,29.94522578797123,hamster,1.6050633893564124,48.201175649629434,3.6734722322784745,34.559152089005565,27.98255807307754,6.887372662428387,10.544580437481347,-4.480817713876654,Narva,28.39370247985574,13.39146052672276
-4.794610170333348,-55.25462851987106,36.42998242184649,-41.52114997438656,8.903291356224114,20.30956418788508,blue,63.642287629155305,-2.9318137956541324,-2.5600143881607504,34.36776266893562,-11.746440062289006,8.800005617333756,2.258980905861258,10.837574190724157,22.202779490714995,50.54084442967474,19.395137177419397,15.859826061664855,10.001686742397805,30.2942912524445,5.25517570803121,15.49936524235341,16.139173756719703,-28.220397488434696,16.028005106416543,21.01379834788489,31.019022235083998,7.162757525394131,30.11876804412297,12.018077851133476,-4.935531315749356,27.965370625498817,17.1091908975659,12.54496748268166,21.69446736676562,high,-3.5881394816196748,48.95637749730286,-18.519545932753896,turtle,2.088687202202448,-13.993255358180907,-2.1331665727860525,44.91138929123387,11.409851934136537,12.718316298831766,11.738790342166872,-0.6994786049133652,Narva,23.869062318070483,21.419665423783457
-47.24750505960299,-10.588257295345242,27.984527613506202,35.335951533896946,8.99644452689339,19.837759180637814,green,27.77183774356993,-4.820892861540486,-6.829731703024333,21.830108890521423,-9.996523645465349,8.804075145228508,-13.15332977477514,6.209190034800042,-13.688265720927667,42.4616692795794,45.423255606045494,5.5450720742671065,-18.249493128580323,31.741582573837356,11.817912313847842,19.603666823452212,10.808347865215813,-11.265492342571864,14.575538909042507,18.51121884756438,31.909643169280134,13.24321240249442,17.3666531239411,7.84791059721547,-5.891831788177315,24.470941571430025,6.628838088520345,15.990295426672779,20.43706248068548,medium,26.65098529635851,25.767990051517906,-40.79889411979174,hamster,4.539057193980248,29.410853759386107,1.4080322373407195,43.545558556653475,9.832947376030901,11.699638520192625,12.573473574137044,0.7668888200385635,Rakvere,21.28164540060443,19.55135232319372
